ph,Hardness,Conductivity,Trihalomethanes,Turbidity,date
7.022952113,264.5256065,412.7094234,76.02449072,4.971907099,2013-11-30 00:00:00
,250.7053939,559.8178471,77.91771954,2.969136099,2013-12-01 00:00:00
10.02622381,94.09130748,388.467266,69.27397869,3.736228471,2013-12-02 00:00:00
5.583832998,261.2338253,278.6390387,83.27489472,3.870156921,2013-12-03 00:00:00
7.952929116,221.3698538,309.2546197,72.68935432,5.260014766,2013-12-04 00:00:00
5.500186641,254.672705,469.795375,60.04586666,4.178478951,2013-12-05 00:00:00
7.543700466,161.6231416,440.2834456,80.24323689,3.630536578,2013-12-06 00:00:00
6.848331559,159.1880501,558.8155667,69.77221027,4.396604556,2013-12-07 00:00:00
,181.2105099,487.9972616,68.84386557,3.779554492,2013-12-08 00:00:00
5.910251729,282.739017,695.369528,89.80101069,3.660922908,2013-12-09 00:00:00
8.716820334,153.9800345,447.0280768,39.92752082,3.205128767,2013-12-10 00:00:00
6.016889136,221.1473078,383.2077748,81.62623215,4.422269233,2013-12-11 00:00:00
9.567822726,173.1114983,492.4115244,48.48147718,4.197919055,2013-12-12 00:00:00
4.296247024,278.1475241,330.067379,70.66553966,4.163328982,2013-12-13 00:00:00
3.551579177,323.124,514.7629185,71.09999884,3.96599397,2013-12-14 00:00:00
8.529669348,157.7004811,498.6508327,52.02874105,3.776040837,2013-12-15 00:00:00
8.065339036,174.1205843,497.0192345,46.21319792,3.756391707,2013-12-16 00:00:00
9.158445163,186.672973,425.7520176,112.622733,4.525236731,2013-12-17 00:00:00
8.848586283,188.9199829,479.7919747,77.67133749,4.014681858,2013-12-18 00:00:00
9.495456382,185.8785944,409.4509977,63.35914373,4.168541279,2013-12-19 00:00:00
8.052893916,198.9944743,328.4331103,42.75321531,3.634844542,2013-12-20 00:00:00
2.798549099,311.3839565,521.1405236,42.08035327,3.663252222,2013-12-21 00:00:00
6.425873866,188.9802815,502.9910878,96.81811277,3.731936503,2013-12-22 00:00:00
7.757269666,213.0484451,543.5287986,107.189584,4.165432286,2013-12-23 00:00:00
7.748654706,239.7882778,441.5295473,,2.511810493,2013-12-24 00:00:00
5.117390303,225.6574044,356.8622871,77.38813808,3.937188442,2013-12-25 00:00:00
7.481535362,218.2611698,518.3755726,56.71102421,4.262065437,2013-12-26 00:00:00
5.374222585,201.3314401,350.1780398,,3.642778438,2013-12-27 00:00:00
7.063646976,140.6128657,402.593602,29.46842812,3.39586624,2013-12-28 00:00:00
6.876451043,190.8445136,349.1860855,68.41085133,4.545340927,2013-12-29 00:00:00
4.812433652,250.1839535,607.0265423,62.51146711,3.0209959,2013-12-30 00:00:00
4.993530734,242.6205031,429.8278189,61.24578836,3.153809337,2013-12-31 00:00:00
4.788861062,234.8937026,444.8543208,89.01097412,2.896852186,2014-01-01 00:00:00
4.037287739,291.4618974,401.204271,87.81480026,3.04504857,2014-01-02 00:00:00
6.505872509,240.2879117,265.2511986,93.16646544,4.497528597,2014-01-03 00:00:00
6.779773967,153.8863093,459.8765496,93.91470179,2.729104523,2014-01-04 00:00:00
6.952511674,211.6972974,395.4070038,39.80290707,4.105495485,2014-01-05 00:00:00
5.628406919,226.8300426,351.1612132,35.17866216,5.050683115,2014-01-06 00:00:00
5.966000489,194.796221,406.8063023,48.17335938,4.177139266,2014-01-07 00:00:00
6.319431545,180.9656209,307.6913606,93.59424603,2.653126688,2014-01-08 00:00:00
8.02724787,193.3524164,440.938978,62.00704373,3.480640837,2014-01-09 00:00:00
8.882684452,135.5230624,532.3366593,20.33775264,3.827920867,2014-01-10 00:00:00
5.991283475,224.6085628,604.6312629,65.11697561,4.840562301,2014-01-11 00:00:00
10.27244427,163.6246234,446.4507253,82.44550327,3.179884727,2014-01-12 00:00:00
,131.5477443,390.955033,26.50548404,4.728123985,2014-01-13 00:00:00
6.105140135,249.141391,314.9650897,88.65747732,3.103089844,2014-01-14 00:00:00
9.443358884,73.49223369,458.6772315,50.85247034,3.486646409,2014-01-15 00:00:00
6.887414371,223.603058,386.6228625,67.9161827,4.564188355,2014-01-16 00:00:00
6.512900833,169.2174798,296.074382,74.07592557,4.404040365,2014-01-17 00:00:00
5.772718095,213.3635446,465.5592858,59.96433443,6.494249467,2014-01-18 00:00:00
4.912557262,308.2538329,327.4756504,,4.897372508,2014-01-19 00:00:00
9.739561949,166.948864,369.5912891,68.50585165,2.568079877,2014-01-20 00:00:00
5.541979019,185.6718736,517.9357855,49.37131866,3.672975983,2014-01-21 00:00:00
,193.5034148,384.6848754,75.43963293,3.601735481,2014-01-22 00:00:00
,143.3002003,503.6640851,,3.451740047,2014-01-23 00:00:00
6.448931033,240.244771,473.7513016,84.0247864,3.622195522,2014-01-24 00:00:00
5.477912295,211.3988439,358.04413,,3.774256121,2014-01-25 00:00:00
8.544708662,181.4134021,393.8896156,82.72191192,2.31815248,2014-01-26 00:00:00
7.378597016,175.9824471,402.0199449,37.38945162,3.215219463,2014-01-27 00:00:00
6.66400305,199.5887185,347.353336,61.15657454,2.227727884,2014-01-28 00:00:00
6.775582812,218.4149289,358.7176769,57.24411099,4.333636278,2014-01-29 00:00:00
8.736371211,194.6776872,333.6237939,67.25047267,3.802116117,2014-01-30 00:00:00
7.146976296,196.5626846,520.1113582,66.81417649,4.025762216,2014-01-31 00:00:00
,242.9094363,588.5667127,62.82285018,5.652222113,2014-02-01 00:00:00
5.040331692,232.2344791,529.0525353,38.34673828,3.603325615,2014-02-02 00:00:00
,281.5821623,347.9574985,85.9203502,4.003819012,2014-02-03 00:00:00
7.745499128,168.3556238,421.4853341,67.6247666,4.043334781,2014-02-04 00:00:00
6.259651603,208.3794303,380.2401927,68.44186536,4.213405262,2014-02-05 00:00:00
8.59639118,189.5231608,348.0414889,,3.519884366,2014-02-06 00:00:00
5.767349597,272.4721781,424.461152,60.8221347,3.896090487,2014-02-07 00:00:00
7.088940642,206.3641219,369.9693333,66.67465815,5.661104287,2014-02-08 00:00:00
8.029181613,158.0403984,431.3047161,59.97292857,4.388551012,2014-02-09 00:00:00
,286.2017633,557.4218785,74.04385963,4.120931424,2014-02-10 00:00:00
4.725785565,249.6709994,411.1144853,78.81743621,3.15633142,2014-02-11 00:00:00
8.19576536,214.5176104,403.189913,72.75681246,3.218709224,2014-02-12 00:00:00
6.443753668,196.6159916,352.3536228,33.05188771,4.498684931,2014-02-13 00:00:00
7.039094321,179.6452245,593.3962245,58.36350654,4.366031351,2014-02-14 00:00:00
,185.7557279,313.8787713,56.97484976,4.407566169,2014-02-15 00:00:00
,185.8467967,418.4535907,67.71245963,5.110414149,2014-02-16 00:00:00
6.945224092,220.9600411,367.9979774,53.00772316,4.823082014,2014-02-17 00:00:00
5.742110407,188.216604,498.1423861,53.50852267,3.323069564,2014-02-18 00:00:00
5.59662785,177.2137917,552.3087055,57.82061113,5.235111121,2014-02-19 00:00:00
7.350378987,193.6333668,557.4956847,61.07738287,3.663922184,2014-02-20 00:00:00
6.262798867,206.8897483,567.0272739,73.02260527,4.012517558,2014-02-21 00:00:00
9.927023723,208.4907383,482.8424352,85.8291128,4.051733473,2014-02-22 00:00:00
5.381407519,175.5743066,308.7297975,,4.364066935,2014-02-23 00:00:00
4.961352728,166.2599616,449.1471915,63.42797864,3.902837834,2014-02-24 00:00:00
6.457097525,192.2649447,517.4321968,51.79709968,2.637364885,2014-02-25 00:00:00
6.53936951,214.6386028,532.5727848,90.90808097,4.527364378,2014-02-26 00:00:00
6.252410005,225.7841009,484.5857912,67.40138415,2.722908161,2014-02-27 00:00:00
7.967344823,180.5317069,386.0553312,67.27220668,4.069358772,2014-02-28 00:00:00
,212.73169,535.3023515,33.37071268,4.825792283,2014-03-01 00:00:00
7.60952119,223.2883936,370.27088,73.75695721,3.145842903,2014-03-02 00:00:00
6.887863944,173.3250224,441.0026117,89.00549198,5.454487652,2014-03-03 00:00:00
9.879071258,208.9056452,442.3374864,66.81658139,4.218831154,2014-03-04 00:00:00
7.63876177,178.2716356,394.1809845,81.98915623,4.496626599,2014-03-05 00:00:00
6.961891686,223.595839,530.2214099,70.43496194,3.44672846,2014-03-06 00:00:00
8.060609624,208.0427107,423.4208384,75.44558913,3.60090567,2014-03-07 00:00:00
7.240271791,213.4231392,325.3877076,60.57108128,3.832597167,2014-03-08 00:00:00
7.486779709,199.6777845,444.6785788,43.1420164,5.048833995,2014-03-09 00:00:00
8.410460643,234.8765244,519.0316251,55.62849905,2.977359946,2014-03-10 00:00:00
6.143921454,175.274076,469.983324,83.27965821,3.476213304,2014-03-11 00:00:00
6.09617989,174.8716293,435.783775,62.08358884,5.142471132,2014-03-12 00:00:00
6.384824009,243.6880749,437.7279153,54.9303173,4.144998518,2014-03-13 00:00:00
9.462666017,225.399307,485.6972741,62.29769896,2.850183766,2014-03-14 00:00:00
7.868147086,199.035973,549.4149828,,4.315898406,2014-03-15 00:00:00
5.873157137,153.6733815,352.456041,65.2346293,5.120887965,2014-03-16 00:00:00
,186.8730137,534.1302716,54.37395592,5.14411422,2014-03-17 00:00:00
6.529304448,210.0040335,422.8175562,83.69015567,3.361088407,2014-03-18 00:00:00
5.152203722,207.2992598,350.0049779,49.85296456,4.689842818,2014-03-19 00:00:00
7.858662779,210.954754,374.0728447,72.79979791,3.422470521,2014-03-20 00:00:00
7.704410252,234.6359511,397.3996598,50.92043606,3.031364369,2014-03-21 00:00:00
6.728004386,201.1268956,325.5375394,58.96122018,4.410697353,2014-03-22 00:00:00
10.46450248,190.9948483,498.9319114,66.70162143,4.956358408,2014-03-23 00:00:00
9.11278625,205.9410721,422.039495,77.79653007,4.567087634,2014-03-24 00:00:00
8.079808358,174.1610935,589.5522114,39.52938651,3.611057441,2014-03-25 00:00:00
7.078659419,232.5818483,380.4599178,41.95193959,3.696640141,2014-03-26 00:00:00
,139.3311518,532.8851961,42.17282405,4.093097749,2014-03-27 00:00:00
8.043889299,169.6882249,430.8368251,76.33424712,3.15994937,2014-03-28 00:00:00
7.040244978,192.9559825,381.3573499,88.29846498,3.993409764,2014-03-29 00:00:00
5.483974109,166.1618369,306.3559039,64.13652848,4.063613621,2014-03-30 00:00:00
8.53440688,248.5774824,341.7601979,78.70893662,2.544733701,2014-03-31 00:00:00
7.266594535,176.8536963,445.037456,87.06613098,3.357439471,2014-04-01 00:00:00
6.256651148,181.0723073,481.3070516,74.55724056,4.181050753,2014-04-02 00:00:00
7.240351006,201.9971958,534.8009878,82.94581671,3.7829719,2014-04-03 00:00:00
8.692115322,144.2363578,517.4274709,42.38866132,2.283475159,2014-04-04 00:00:00
8.639540978,168.6139666,419.788898,33.6415395,4.192932215,2014-04-05 00:00:00
7.179864149,180.8542106,358.0562635,83.32991786,3.878447314,2014-04-06 00:00:00
7.163999223,203.7815979,415.5775127,90.18420845,3.354322267,2014-04-07 00:00:00
8.926113143,189.987947,361.9016284,,2.752134121,2014-04-08 00:00:00
6.353110302,206.2698099,389.6832344,60.29134211,2.856175487,2014-04-09 00:00:00
6.681553568,238.5124406,326.0262267,46.08726016,2.956748075,2014-04-10 00:00:00
5.445325981,201.3794591,365.0915872,65.9445663,3.946989523,2014-04-11 00:00:00
7.539881893,185.8259753,444.1166326,49.06797746,4.53159367,2014-04-12 00:00:00
,199.9180136,399.6054465,58.2222934,4.482459764,2014-04-13 00:00:00
4.37047658,188.6540373,456.3084539,46.69694092,4.649382034,2014-04-14 00:00:00
10.31640038,217.2668424,492.2064736,72.28192022,3.407349428,2014-04-15 00:00:00
6.599593819,198.3232608,447.9877914,59.8336193,4.702310753,2014-04-16 00:00:00
4.197583589,189.4736767,370.7714128,50.32283042,5.206480177,2014-04-17 00:00:00
7.920794564,173.3571506,471.3686946,68.00050835,3.374326523,2014-04-18 00:00:00
6.330732765,166.738009,436.9917521,67.64855612,3.940000423,2014-04-19 00:00:00
,181.2961251,329.7408617,38.75679772,5.128346524,2014-04-20 00:00:00
7.76414261,186.1324319,399.1317179,35.24367839,4.105178268,2014-04-21 00:00:00
8.237142634,190.0596949,377.6820972,37.71387806,4.939109441,2014-04-22 00:00:00
5.679234115,188.1886961,256.3025585,,2.339572736,2014-04-23 00:00:00
7.417570368,193.7718784,496.1051876,73.18747547,4.671557881,2014-04-24 00:00:00
4.775983439,196.2739637,459.0835568,84.58424964,4.382161619,2014-04-25 00:00:00
7.86509497,210.0392943,403.3605959,74.13478782,4.795025555,2014-04-26 00:00:00
5.903465715,201.8640323,434.7197472,59.97215953,4.587086719,2014-04-27 00:00:00
7.705711006,178.9228576,518.043369,63.15748919,3.861956077,2014-04-28 00:00:00
7.815121778,190.3139043,379.222873,73.42542759,3.096163272,2014-04-29 00:00:00
6.139743032,168.4442145,494.1291249,60.26476691,3.841221574,2014-04-30 00:00:00
5.041405028,193.1678535,444.4534957,66.54219804,4.543685761,2014-05-01 00:00:00
8.675192692,200.7359412,441.2980876,74.5865113,4.97857536,2014-05-02 00:00:00
7.689358004,221.3568855,529.7465288,84.69636557,4.978556095,2014-05-03 00:00:00
8.570129121,200.0718748,511.1615111,66.04841335,4.604404561,2014-05-04 00:00:00
5.671762326,184.7818419,409.4793779,31.94183121,3.268693507,2014-05-05 00:00:00
6.624806428,204.3429275,412.9967634,62.52033323,2.840910756,2014-05-06 00:00:00
6.541007699,195.5668895,530.7996675,68.14144557,2.355934229,2014-05-07 00:00:00
,169.1887357,350.8943618,86.67732849,6.739,2014-05-08 00:00:00
9.241197563,223.6913502,480.0130563,65.55070439,5.265728858,2014-05-09 00:00:00
,162.6262869,457.8115556,60.23847784,4.514981624,2014-05-10 00:00:00
6.340809022,158.3427412,334.9373022,38.10391717,5.45860969,2014-05-11 00:00:00
5.980357227,181.2587047,543.3479764,60.20638097,4.247240149,2014-05-12 00:00:00
7.60597883,172.1981361,400.7061608,51.64377993,3.242849929,2014-05-13 00:00:00
6.427512443,178.3265554,566.7547238,60.73672331,6.032994877,2014-05-14 00:00:00
,196.2488574,417.2873151,57.73465248,3.888235227,2014-05-15 00:00:00
6.109073312,191.7555714,375.5473617,73.78968301,4.881101138,2014-05-16 00:00:00
5.842933081,168.2952871,506.7568077,80.42371545,4.143224936,2014-05-17 00:00:00
5.36754649,175.4328194,463.4784249,67.2862078,4.267189591,2014-05-18 00:00:00
5.345887147,184.7845747,492.1354893,87.29768614,2.950360943,2014-05-19 00:00:00
5.386307352,212.5929905,355.5464203,64.21090504,3.662563465,2014-05-20 00:00:00
9.919478426,207.0655873,278.7532038,44.29953402,4.11748804,2014-05-21 00:00:00
,218.3021764,503.1392455,48.49782563,4.328026357,2014-05-22 00:00:00
7.121458435,204.1641395,353.9275932,57.02278309,3.774600526,2014-05-23 00:00:00
9.418296122,173.6402158,596.8258366,105.2724558,4.604633154,2014-05-24 00:00:00
7.457164758,263.0367045,584.6043537,45.50136205,4.106543052,2014-05-25 00:00:00
5.27222756,206.3131847,410.6485372,46.54036847,5.068556189,2014-05-26 00:00:00
7.29195704,202.3290442,379.2701222,64.02152285,4.237643894,2014-05-27 00:00:00
7.803833221,223.6881109,343.7640131,74.78243416,2.907387267,2014-05-28 00:00:00
6.844350911,197.4604694,526.4259147,62.03714341,2.877062813,2014-05-29 00:00:00
5.608745232,152.9540623,596.0763683,49.4282521,4.644211645,2014-05-30 00:00:00
5.701154645,233.5150425,509.7678877,73.75188269,3.403136416,2014-05-31 00:00:00
5.412762498,226.5864876,420.124761,58.851736,4.091205593,2014-06-01 00:00:00
,208.177464,631.3042163,68.30059035,3.912148351,2014-06-02 00:00:00
5.018132384,169.3972377,467.2180731,23.79295047,4.286478967,2014-06-03 00:00:00
4.552238411,197.076934,461.8362776,69.33505684,3.932804334,2014-06-04 00:00:00
,203.5059212,348.5273214,68.64254526,4.613578722,2014-06-05 00:00:00
7.025305942,202.809081,471.1317159,63.75185484,5.989542791,2014-06-06 00:00:00
5.770620969,194.5001438,387.1304829,52.51226111,4.240821478,2014-06-07 00:00:00
8.437875983,183.1066249,587.022609,77.95126165,3.815468994,2014-06-08 00:00:00
5.907078269,213.4710813,357.2589703,54.42187895,4.296479909,2014-06-09 00:00:00
6.89834133,187.4153064,428.7869759,44.38021005,5.371284156,2014-06-10 00:00:00
10.25273437,217.7366692,528.1216265,54.15044964,3.290372492,2014-06-11 00:00:00
8.206499938,182.9053594,332.8553213,66.68838419,4.22512093,2014-06-12 00:00:00
7.286167388,208.4440851,352.6021464,64.02533282,4.686019916,2014-06-13 00:00:00
8.809296432,226.1059008,350.1166859,64.33463735,3.87905374,2014-06-14 00:00:00
6.641500687,198.8844095,573.7237623,81.55111393,4.694311216,2014-06-15 00:00:00
6.145148361,197.5410721,319.4340326,120.030077,4.600885755,2014-06-16 00:00:00
5.906441765,177.8913689,385.8128184,60.6137952,4.807495942,2014-06-17 00:00:00
5.38984593,163.3443524,491.750448,48.68658362,3.577674921,2014-06-18 00:00:00
5.006562979,160.496448,303.2563429,70.69906614,3.665205612,2014-06-19 00:00:00
6.5036382,163.2566344,517.4283917,37.76551768,4.963184434,2014-06-20 00:00:00
9.606858896,200.8421428,370.903807,64.37118274,4.405351952,2014-06-21 00:00:00
8.742229882,179.4098037,323.7440125,85.77932445,2.842393186,2014-06-22 00:00:00
8.394397412,187.6434114,376.2411457,58.95000171,2.83390143,2014-06-23 00:00:00
,204.9238286,610.7675763,52.44232579,3.257744181,2014-06-24 00:00:00
3.841205038,186.9177655,483.3342093,74.3817014,3.635634543,2014-06-25 00:00:00
4.301373467,148.7377009,365.8353748,54.08228912,3.067626699,2014-06-26 00:00:00
9.895889213,210.6540407,481.1367926,49.85192787,3.813428659,2014-06-27 00:00:00
4.319440673,186.0561786,282.6874021,,3.241972101,2014-06-28 00:00:00
8.313773604,196.5476964,607.9158477,76.69457951,4.290071516,2014-06-29 00:00:00
,179.1492874,517.4961422,68.68702415,2.380084227,2014-06-30 00:00:00
3.410359671,207.3974729,351.5203926,86.63918586,3.721765769,2014-07-01 00:00:00
7.510943342,182.1928474,499.0950566,60.67093893,3.342409054,2014-07-02 00:00:00
6.978290868,191.8584841,564.6475642,50.50653975,4.931878079,2014-07-03 00:00:00
,164.3784333,360.8142964,60.17911856,4.380978304,2014-07-04 00:00:00
7.46072722,237.5796125,377.68222,62.04418318,3.949014618,2014-07-05 00:00:00
,190.0466609,445.9284558,63.45662029,4.54358117,2014-07-06 00:00:00
7.220165553,204.7683905,407.3750465,64.98911647,4.398685036,2014-07-07 00:00:00
8.790851189,187.4398122,384.920771,77.90267257,3.480271755,2014-07-08 00:00:00
,198.2344083,472.6937251,63.72979506,4.148611317,2014-07-09 00:00:00
,219.0133284,426.4307202,70.06030294,5.77661102,2014-07-10 00:00:00
9.049166054,169.5092544,471.9253772,62.72208468,2.814000683,2014-07-11 00:00:00
9.515140615,199.0813173,501.4468337,55.77068996,3.812887661,2014-07-12 00:00:00
6.14524294,213.1755888,435.3765288,81.2991332,4.09093992,2014-07-13 00:00:00
7.494212047,210.3472757,445.0612309,84.86854829,5.492704955,2014-07-14 00:00:00
7.091885817,221.1914756,515.0599861,62.62732956,5.116406585,2014-07-15 00:00:00
6.624572528,172.0554707,405.8180972,58.56053052,4.333720849,2014-07-16 00:00:00
6.032188903,200.4207555,349.9821732,43.37680777,3.423831621,2014-07-17 00:00:00
6.344095425,164.8172074,337.219448,64.38496987,3.843484016,2014-07-18 00:00:00
,209.7660217,301.2028853,62.73859411,4.10343896,2014-07-19 00:00:00
7.459144859,217.7001303,494.0943388,57.19618849,3.841052038,2014-07-20 00:00:00
6.361666803,175.0439989,302.1907102,70.10769298,3.681765114,2014-07-21 00:00:00
9.011588754,228.9195192,380.1452048,,2.897292531,2014-07-22 00:00:00
7.466213132,223.1841808,456.2621506,99.13033596,2.081845657,2014-07-23 00:00:00
5.739816333,189.8277886,425.0167571,81.37390676,2.722571208,2014-07-24 00:00:00
7.785106673,174.8893609,491.4317215,75.05942633,4.904613044,2014-07-25 00:00:00
7.138586781,180.9037778,399.9548334,67.70284899,3.272429761,2014-07-26 00:00:00
8.805177745,157.2319816,299.2797747,61.64059674,5.176205069,2014-07-27 00:00:00
8.003031485,186.4630821,561.6131872,67.0003505,3.137551206,2014-07-28 00:00:00
